tweet:text,tweet:id,account:id,account:name,account:created_at,account:verified,tweet:retweets_count,tweet:favorites_count,account:followers_count,account:friends_count,account:listed_count,account:user_favorites,account:user_statuses,account:default_profile,account:default_profile_image,tweet:datetime,tweet:is_reply,tweet:is_quote
"Lo que nos faltaba,  un medico desquiciado sexual,  mmm solo falta que sea inocente y la señora la loca no.?????",9.19579E+17,9.14814E+17,IngCarlosBlanc1,Mon Oct 02 11:27:11 +0000 2017,0,0,0,7,45,0,43,695,1,0,2017-10-15 15:00:16+00:00,1,0
@USUARIO Cuál arruga kyc prro🤦🏼‍♀️,9.05195E+17,116559025,victoriahdzh,Mon Feb 22 22:25:02 +0000 2010,0,0,1,858,543,6,17645,27678,0,0,2017-09-05 22:25:20+00:00,1,0
"El macho querrá sexo: ilimitado, sin compromiso, sin tanto rollo e inmediato. No se porque no entienden que por eso gustan de las 'putas'.",9.17914E+17,3266195840,SoyJulioCesar37,Thu Jul 02 15:55:19 +0000 2015,0,0,0,314,245,4,9046,13368,0,0,2017-10-11 00:46:27+00:00,0,0
 @USUARIO @USUARIO @USUARIO Jaja hasta pinche joto saliste jaja a mi m vale verga el america solo informate antes de hablar pedaso de aborto y no hables mamadas,9.20798E+17,8.13158E+17,3avila58,Sun Dec 25 23:02:11 +0000 2016,0,0,0,9,109,0,7,1006,1,0,2017-10-18 23:46:39+00:00,1,0
Yo digo que las cosas son X y la verdad es en ese preciso momento donde esta que lleva el putas.,9.18155E+17,1071904130,tuporrofav,Tue Jan 08 20:22:52 +0000 2013,0,0,0,1072,386,7,2863,17120,0,0,2017-10-11 16:44:54+00:00,0,0
"Te ves bien pendeja diciendo que vas a vender las nalgas para comprar el iPhone X, todos sabemos que tus nalgas valen una lata de leche nido",9.23428E+17,4756074157,Rebecanavarro_,Thu Jan 14 03:12:36 +0000 2016,0,0,1,93,330,0,1570,4698,1,0,2017-10-26 05:55:32+00:00,0,0
@USUARIO Me dan asco esa clase de cuentas. Puras ardidas ahí.,9.08147E+17,162213626,ismaccino,Sat Jul 03 01:10:05 +0000 2010,0,0,1,662,4112,16,166599,53608,0,0,2017-09-14 01:53:25+00:00,1,0
@USUARIO @USUARIO @USUARIO Hijos de su puta madre !!!,1.23933E+18,103139083,alfonso_mexxx,Sat Jan 09 01:17:18 +0000 2010,0,0,0,470,493,4,66834,24638,0,0,2020-03-15 23:28:18+00:00,0,0
@USUARIO Nunca le he creído su pose de mujer luchona y altruista.,9.09262E+17,278064723,ARTE_Navarrete,Wed Apr 06 14:52:02 +0000 2011,0,0,0,36,138,0,2231,788,0,0,2017-09-17 03:45:31+00:00,1,0
"@USUARIO Y bueno, que su madre está muerta. Que ayuda.",9.05398E+17,16261886,DNMRULES,Fri Sep 12 19:18:32 +0000 2008,0,0,0,2813,747,91,107765,143566,0,0,2017-09-06 11:50:45+00:00,1,0
@USUARIO Usarte como puta cogerte en el piso como perra mientras te parto el culo a vergazos te someto y te digo zorra nalgas de faciles,9.27438E+17,95549723,jesuissteph,Wed Dec 09 01:50:43 +0000 2009,0,0,0,2821,450,5,2980,19313,0,0,2017-11-06 07:29:16+00:00,0,0
 @USUARIO @USUARIO POR MI QUE CHINGUEN A SU MADRE PUTOS PARÁSITOS NARCOPOLITICOS MIERDEROS ESPERO SE AGARREN A BALAZOS Y SE MATEN ENTRE ELLOS!,9.17389E+17,83302897,CHANTRESz,Sun Oct 18 05:15:52 +0000 2009,0,0,0,71,104,2,492,3900,0,0,2017-10-09 14:00:22+00:00,1,0
"No entiendo a la gente que es gorda, fea y se quiere pasar de lista con los demás. Neta no",9.09004E+17,293648175,gabiievillelaa,Thu May 05 18:34:09 +0000 2011,0,0,1,318,636,4,4402,21794,0,0,2017-09-16 10:42:07+00:00,0,0
#MasterChefMx  el Rogelio ya le esta saliendo el instinto de maricón a su máximo esplendor,9.19783E+17,8.02617E+17,Chenson_Padrino,Sat Nov 26 20:54:57 +0000 2016,0,0,0,77,336,0,26,242,0,0,2017-10-16 04:33:38+00:00,0,0
¿Porque verga trabajan los taxistas si no circulan?,9.05425E+17,340054250,ZurasiPark,Fri Jul 22 02:17:37 +0000 2011,0,0,0,475,89,5,1111,29128,0,0,2017-09-06 13:37:12+00:00,0,0
Que valor el tuyo para criticarla jajaja 🐖🐷🐽 pinche gorda,9.09741E+17,7.80645E+17,ZorritoNoMas,Tue Sep 27 05:47:25 +0000 2016,0,0,0,402,123,1,4551,4071,1,0,2017-09-18 11:28:42+00:00,1,0
"Mi doctora me prohibio estar triste, enojada, estresada, etc , LPM como carajos quiere que controle mis putos sentimientos...",9.17463E+17,3246236606,SharkHyunbin_,Mon Jun 15 17:52:45 +0000 2015,0,0,0,4402,1699,149,381268,458532,1,0,2017-10-09 18:53:56+00:00,0,0
Me estoy volviendo loca con todas las delicias oaxaqueñas que  compro mi mamá,9.2084E+17,318862824,Nath1221,Fri Jun 17 05:10:10 +0000 2011,0,0,0,127,164,12,483,18875,0,0,2017-10-19 02:33:56+00:00,0,0
"Pinches culeros, si no les importara el qué dirán yo sería muy visto, se van a la verga",9.04963E+17,69230989,monomonky,Thu Aug 27 07:32:55 +0000 2009,0,24,356,91154,219,191,3729,19551,0,0,2017-09-05 07:02:39+00:00,0,0
"No sé ni como te superé, sólo un día me desperté y me valiste verga.",1.23433E+18,333021013,BeMyChubasc0,Sun Jul 10 20:58:26 +0000 2011,0,1,5,578,286,2,4658,47627,0,0,2020-03-02 04:09:48+00:00,0,0
" @USUARIO Tienes razón, es pura pinche delincuente, culeras, feas y con depresión por no tener un cabron o cabrona que las quiera. Están de la verga",9.10016E+17,82910928,zurdomagico,Fri Oct 16 16:02:12 +0000 2009,0,0,1,430,348,1,43861,7023,1,0,2017-09-19 05:43:10+00:00,1,0
Cuando va a ser el día que encuentre a alguien en quien pueda  confiar posts la re puta madre?,9.05269E+17,7.26475E+17,maivanlanker,Sat Apr 30 18:15:04 +0000 2016,0,1,1,271,449,0,10954,16586,0,0,2017-09-06 03:16:45+00:00,0,0
"WTF!! SHIRA??? la shira esta loca, la shira esta loca😂😂  #ExatlonMx",9.20087E+17,1558655017,macoxox,Sun Jun 30 18:22:52 +0000 2013,0,0,0,645,235,11,25066,19470,0,0,2017-10-17 00:39:28+00:00,0,0
"YA NOS DIMOS CUENTA QUE ESTÁN EN LA PLAYA, GATA.@USUARIO ",9.05078E+17,277349396,alfonsoSamanR,Tue Apr 05 05:37:24 +0000 2011,0,0,1,158,91,0,4017,14913,0,0,2017-09-05 14:40:00+00:00,0,0
Inconscientemente me hice dependiente de dos personas ahora. Mira tu si soy el puto amo.,9.27386E+17,3301245305,EpicPingui,Thu May 28 03:55:12 +0000 2015,0,0,1,376,196,7,19558,54990,0,0,2017-11-06 04:04:07+00:00,0,0
"ALV Adrian Luna el mejor jugador de la Liga, se mamo Francisco Gonzalez.",9.27349E+17,583929834,ZEMA_83,Fri May 18 14:21:04 +0000 2012,0,0,0,294,1249,25,32525,49335,0,0,2017-11-06 01:35:11+00:00,0,0
"Dar ""mute"" es de putos, den ""unfollow"" o mejor aún, ""block"". Pinches pocos huevos.",9.17267E+17,69672483,Andrei_lover,Fri Aug 28 19:30:19 +0000 2009,0,0,1,310,194,7,1113,42507,0,0,2017-10-09 05:55:17+00:00,0,0
Estoy muy viejo como para estar de insistente con alguien. Uno llega a una edad en la cual ya le vale madre.,1.00928E+18,3342190285,gt_josephus,Tue Aug 25 23:02:55 +0000 2015,0,0,0,262,1636,1,2427,1428,0,0,2018-06-20 03:50:02+00:00,0,0
"@USUARIO Oye, que feas palabras broder :(",9.07814E+17,2327437840,Boba_fettido,Thu Feb 06 05:20:52 +0000 2014,0,0,0,148,1081,7,26115,18494,1,0,2017-09-13 03:51:27+00:00,1,0
"no mamen un asco de portada, cuando no tienen mas argumentos para joder recurren a esto, que poca madre tienen, Repito QUE POCA MADRE TIENEN",9.05438E+17,296920370,lopez_cruzr,Wed May 11 16:27:28 +0000 2011,0,0,0,85,1862,0,104,2707,0,0,2017-09-06 14:31:05+00:00,1,0
"Quiero ver la jeta de esos Mexicanos que aman a su selección , pinches putos !!!",9.17932E+17,216438991,Tai_Pan13,Tue Nov 16 18:44:52 +0000 2010,0,0,1,72,175,2,3200,3294,0,0,2017-10-11 01:57:27+00:00,0,0
Me estoy volviendo loca con la agenda 😖 aiiiiiiiuda.,9.19994E+17,421593893,_lorevaldez,Sat Nov 26 04:25:33 +0000 2011,0,0,0,352,641,2,5782,15317,0,0,2017-10-16 18:30:40+00:00,0,0
Tengan tantita madre ya dejen de estar criticando hijos de puta tenga respeto putos,9.18108E+17,9.14142E+17,Tania99725947,Sat Sep 30 14:57:47 +0000 2017,0,0,0,7,63,0,38,7,1,0,2017-10-11 13:35:57+00:00,1,0
2 putas horas intentado actualizas PS4 y me sigue dando error E-801809A8,9.15239E+17,3331177099,Frank100_MX,Mon Aug 24 23:09:02 +0000 2015,0,0,0,81,148,0,1154,720,0,0,2017-10-03 15:36:14+00:00,0,0
"Solo dos amigas que me conocen desde la secundaria, mi madre y.. ya. Entre Damien y Pericles; ¿o parezco algún otro?",9.05275E+17,71875339,AndresSainosIII,Sat Sep 05 19:40:38 +0000 2009,0,0,0,103,21,1,119,6260,0,0,2017-09-06 03:41:51+00:00,0,0
" @USUARIO Está cabrón. Contempla la bici, ca, es la mejor opción para esta ciudad, con todo y los riesgos.",9.05445E+17,424003822,cilantrus,Tue Nov 29 06:10:56 +0000 2011,0,0,1,1594,4280,8,33063,21825,0,0,2017-09-06 14:58:33+00:00,1,0
 @USUARIO Same jajajaja pero esta cagado todo estará chido ❤ echele huevitos mija.,9.04409E+17,236427807,tono_Dur,Mon Jan 10 15:29:48 +0000 2011,0,0,0,559,477,1,71544,10966,0,0,2017-09-03 18:21:06+00:00,1,0
 @USUARIO Un cabron que se siente mamado y sube la misma foto a todos lados TODOS LOS PUTOS DÍAS,9.05452E+17,141969816,denissecuervo,Sun May 09 15:12:05 +0000 2010,0,0,1,1114,535,2,26174,26778,0,0,2017-09-06 15:24:28+00:00,1,0
Hoy es el 16 de septiembre y puedo comer lo que quiera al fin que hago ejercicio,9.09138E+17,119794275,drkevorkian_,Thu Mar 04 17:27:09 +0000 2010,0,0,0,875,490,19,2832,61088,0,0,2017-09-16 19:31:17+00:00,0,0
¡Está bien feo que le dediquen la misma frase a toooodas tus parejas! ¡Tengan tantita madre! 😂,9.05318E+17,581599640,DaniFNunez,Wed May 16 07:08:51 +0000 2012,0,1,1,219,341,0,356,5958,0,0,2017-09-06 06:34:33+00:00,0,0
LA GENTE GORDA CASI NUNCA SABE COMBATIR LA GORDURA.,9.09107E+17,147989759,GenuarioRojas,Tue May 25 15:12:19 +0000 2010,0,0,1,1595,216,13,566,5726,1,0,2017-09-16 17:28:29+00:00,0,0
"Estimado puto país no, putos los que imparten la justicia en el país!",9.17759E+17,113208607,ortizmx81,Thu Feb 11 02:03:24 +0000 2010,0,0,0,175,866,2,4287,8546,1,0,2017-10-10 14:28:27+00:00,1,0
Hoy mando a la verga el servicio y me voy de puente. Lo bueno de conocer internas es que te pueden firmar en cualquier momento 😏😏😏,9.26065E+17,549089521,Omhan_Alex,Mon Apr 09 09:33:53 +0000 2012,0,0,0,248,413,2,16478,15432,0,0,2017-11-02 12:34:41+00:00,0,0
"Es lunes, el trabajo es para la próxima semana, no estén mamando.",9.27775E+17,122791880,Jhaidenny,Sat Mar 13 23:01:04 +0000 2010,0,0,1,2169,1608,8,11883,26552,0,0,2017-11-07 05:47:46+00:00,0,0
"Jajajaja soy la peor, la más mentirosa y loca del mundo, y mi mamá también, de paso jajaja.",9.19396E+17,102521133,Emmacervantes,Thu Jan 07 00:07:12 +0000 2010,0,0,1,818,545,4,11177,25020,0,0,2017-10-15 02:53:39+00:00,1,0
Pinches Astros se ponen bien cachondos hijos de sus putas madres 😒,9.16091E+17,387852203,_NORVaC,Sun Oct 09 19:42:07 +0000 2011,0,0,0,900,973,25,18998,70792,0,0,2017-10-06 00:00:06+00:00,0,0
"si estas peda y empiezas a enviarle mensaje a tu ex, bueno, ya valiste verga charlie",8.93625E+17,8.22555E+17,MatiasJarami,Fri Jan 20 21:22:50 +0000 2017,0,0,0,219,890,0,45,9522,1,0,2017-08-05 00:11:15+00:00,0,0
1 Fav y no entro a Psicopato porque estoy muriendo por los PUTOS cólicos.,9.15579E+17,1129724598,Saamcok,Tue Jan 29 01:39:05 +0000 2013,0,0,33,3028,1970,21,142406,19409,0,0,2017-10-04 14:07:48+00:00,0,0
Hahahahhahaha !dicen los fans que ya vieron a esa golfa y que esta plana por todas partes!,9.07346E+17,1137381211,lau_franko,Thu Jan 31 16:50:22 +0000 2013,0,0,0,90,85,1,2503,250090,1,0,2017-09-11 20:50:08+00:00,0,0
"Verga puta coño maldita sea que BUENA película. Me cago en todo lo que existe, fue demasiado vomitivamente adorable",9.05371E+17,296101476,YuukiNoodle,Tue May 10 06:14:41 +0000 2011,0,0,8,2230,2705,11,49925,98474,0,0,2017-09-06 10:02:31+00:00,1,0
"Carranza trata de arrestarlo, logra escarparse y Obregón convoca al Plan de agua Prieta el 23 abril de 1920. <URL>",9.09757E+17,16915713,fher25,Thu Oct 23 00:00:44 +0000 2008,0,0,0,288,356,14,22856,15841,0,0,2017-09-18 12:34:22+00:00,0,1
"Amigos, nunca hagan comentarios para hacerse los ""chistositos"" con algo acerca de mí, porque si no les miento la madre es por respeto a ella",9.05275E+17,987913206,itsheidivine,Tue Dec 04 03:13:38 +0000 2012,0,0,0,298,210,4,21682,11046,0,0,2017-09-06 03:42:17+00:00,0,0
Ve a dejar en visto a tu puta madre,1.14431E+18,119222025,shuhito,Wed Mar 03 01:01:23 +0000 2010,0,0,1,239,261,1,267,10931,0,0,2019-06-27 18:03:38+00:00,0,0
 @USUARIO @USUARIO @USUARIO CUANDO MENOS YA SABEMOS QUIEN BUSCARA OTRO HUESO PARA 2018 OJALA QUE NINGUNO PORQUE YA BASTANTE LA HA CAGADO @USUARIO,9.04793E+17,311016717,Simonameyer,Sat Jun 04 19:08:23 +0000 2011,0,0,1,413,465,17,5590,63930,1,1,2017-09-04 19:46:43+00:00,1,0
Ppff jajaja pos ..* saca una metralleta (? * MUERANSE PUTOS !!! ok no xD,9.17085E+17,7.37301E+17,Skyemerald431,Mon May 30 15:15:25 +0000 2016,0,0,0,701,725,1,7408,9710,0,0,2017-10-08 17:49:28+00:00,1,0
"Clima de la verga, trafico de la chingada por todos lados, gente caótica estos son los estragos de que @USUARIO no halla cogido  🌩",9.05408E+17,65497894,PachecaMotaa,Thu Aug 13 23:18:26 +0000 2009,0,0,0,224,185,1,5249,4314,0,0,2017-09-06 12:32:26+00:00,0,0
#ComoCortarATuPatan me reí como loca está muy buena 😂👍 thumbsupmil.,9.19982E+17,318981920,MarianaMezaa,Fri Jun 17 11:19:10 +0000 2011,0,0,1,757,591,10,13220,17687,0,0,2017-10-16 17:44:22+00:00,0,0
48 PUTOS GRADOOOS!!!! Mira me cago en mi putisima madre como no llegue el invierno pronto me pego un tiro.,9.16073E+17,4304640312,JorgetoCrazy,Fri Nov 20 20:52:13 +0000 2015,0,0,0,25,81,0,962,1572,0,0,2017-10-05 22:50:48+00:00,0,0
" @USUARIO es la figura, gracias a él el Real Madrid está sacando un punto de loca. #CHAMPIONSxESPN",9.20385E+17,4840948272,yerrybanana,Sun Jan 31 18:31:23 +0000 2016,0,0,0,86,73,0,4464,716,1,0,2017-10-17 20:25:04+00:00,1,0
@USUARIO No manches :( *Mentada de madre*,9.05399E+17,2894178187,lennymer_,Sat Nov 08 22:13:10 +0000 2014,0,0,0,19,147,0,1110,271,1,0,2017-09-06 11:56:15+00:00,1,0
"Sonríele a todos, no es necesario que todos sepan que te pelan la verga. 😌😌😌",9.05179E+17,284422804,isa_mancera,Tue Apr 19 07:39:18 +0000 2011,0,0,0,355,714,4,5833,8181,0,0,2017-09-05 21:22:31+00:00,0,0
La vida es eso que pasa mientras te chingas unos tacos de cecina.,9.27663E+17,374773685,Carlitoos_1,Fri Sep 16 22:39:11 +0000 2011,0,0,0,5750,5657,17,23086,69132,0,0,2017-11-06 22:24:55+00:00,0,0
Ojalá México se ponga vergas y saquen a los putos Hondureños.,9.17925E+17,147268394,jorgesuchi,Sun May 23 17:26:29 +0000 2010,0,0,0,901,671,2,1955,15855,0,0,2017-10-11 01:28:18+00:00,0,0
!y bueno! !ya saben que luis jamas andaría con alguien que tenga que ver con esa golfa plana!,9.09093E+17,1137381211,lau_franko,Thu Jan 31 16:50:22 +0000 2013,0,0,0,90,85,1,2503,250090,1,0,2017-09-16 16:34:13+00:00,0,0
"Ese wey que acaba de entrar corriendo como marica. Lo mejor del partido, definitivamente #MexicoVsHonduras",9.17931E+17,122486660,Mixer300,Fri Mar 12 21:59:16 +0000 2010,0,0,0,105,489,0,1364,614,0,0,2017-10-11 01:53:06+00:00,0,0
Estaba aguantando no dormir pero me siento de la verga 🤧😖😷😷🤒🤒🤒🤒🤒,9.05295E+17,290855753,BigPepeChuy,Sun May 01 02:05:25 +0000 2011,0,0,0,120,408,3,19444,6195,0,0,2017-09-06 05:03:43+00:00,0,0
¡Es hermoso hijos de sus putas madres! #StarWarsTheLastJedi ,9.17571E+17,2953264084,LeoDeMetal,Wed Dec 31 14:55:16 +0000 2014,0,0,2,1160,161,12,38650,9075,0,0,2017-10-10 02:04:24+00:00,0,0
Que rico es ver a mi adorada #HotWife recibiendo una verga que la haga gozar!! ♠️🐃 #Cuckold #CornudoFeliz,9.33892E+17,8.88563E+17,Tatanka210,Sat Jul 22 00:53:45 +0000 2017,0,6,35,7156,99,44,71,4519,1,0,2017-11-24 02:55:07+00:00,0,0
"Ustedes si puden andar de chanceros, pero cuidadito y seamos nosotras porque luego luego empiezan a mamar, hijos de la chingada.",9.27638E+17,262933187,la_pinchehooki,Wed Mar 09 01:44:21 +0000 2011,0,0,0,8402,188,27,37438,26094,0,0,2017-11-06 20:44:48+00:00,0,0
Como yo estoy gorda tengo que tomármelo doble,9.08865E+17,554471848,Charrasquead,Sun Apr 15 16:35:35 +0000 2012,0,0,1,8170,946,11,32632,27606,0,0,2017-09-16 01:28:22+00:00,1,0
"Pero a ti te vale, sigues siendo un ""sólo yo"". Así no se verga, putas, mierda puede. ",9.1723E+17,1348017421,ArtturoGpee,Sat Apr 13 00:13:29 +0000 2013,0,0,0,160,137,0,102,2893,0,0,2017-10-09 03:25:39+00:00,0,1
@USUARIO No Es asi pero no voy a contestar cosas tontas,9.08805E+17,357791846,PAO_Donaji,Thu Aug 18 22:29:26 +0000 2011,0,0,0,511,912,1,659,11211,0,0,2017-09-15 21:29:52+00:00,1,0
"Chavas, de verdad tengan cuidado con quién están, hay gente loca que empieza con 'celos ENFERMOS' y nunca mejoran.…",9.19979E+17,161154975,soyluisnino,Wed Jun 30 03:40:48 +0000 2010,0,0,2,1705,1089,26,10577,18737,0,0,2017-10-16 17:30:35+00:00,0,1
CÓMPRENME DULCES HIJOS DE SUS PUTAS MADRES como mantra del día.,9.15259E+17,448469892,SaysLuis96,Wed Dec 28 01:36:39 +0000 2011,0,0,1,3151,2273,15,43381,112350,0,0,2017-10-03 16:53:57+00:00,0,0
"#MasterChefMx la receta de Erick se basa en los distintos sabores de Gerber: broccoli, papa y camote.",9.04541E+17,127942871,jthan_45,Tue Mar 30 17:40:58 +0000 2010,0,0,2,479,421,6,1026,18817,0,0,2017-09-04 03:04:48+00:00,0,0
"Gracias Facebook, pero no son personas que “quizá conozca”, son personas que conozco pero que me valen madre y no las quiero agregar.",1.04258E+18,474076038,UnNeurotico,Wed Jan 25 16:40:55 +0000 2012,0,0,2,50607,258,114,21,20718,0,0,2018-09-20 01:09:02+00:00,0,0
"La neta sí se ven mal poniendo la ""V word"" cuando pueden escribir VERGA bien padre",9.05271E+17,175471610,Aliengrama,Fri Aug 06 18:08:48 +0000 2010,0,0,0,126,170,2,11565,3000,0,0,2017-09-06 03:27:58+00:00,0,0
Lo bueno de este horario es que morfeo me la pela hoy #HueleALargas con el profesor @USUARIO donde más papás.... @USUARIO,9.25239E+17,3232042393,VicFour88,Sun May 31 22:22:49 +0000 2015,0,0,1,551,533,3,32854,13584,0,0,2017-10-31 05:50:59+00:00,0,0
Si de por sí me dan unas nauceas bien feas de la nafa... No quiero saber cómo serán cuando esté embarazada 😨😨😨,9.0872E+17,486098536,nigthgirl,Tue Feb 07 22:38:28 +0000 2012,0,0,0,190,191,2,2664,17111,0,0,2017-09-15 15:50:59+00:00,0,0
"Me siento luchona porque hoy fui a clases, al museo, al trabajo e hice mi tarea. Google I'm feeling lucky.",9.07812E+17,74294005,natcfelix,Mon Sep 14 23:06:14 +0000 2009,0,0,0,499,446,3,6065,17843,0,0,2017-09-13 03:43:57+00:00,0,0
Ama hasta que te duela. Si te duele es buena señal”. (Madre Teresa de Calcuta). #citas,9.05234E+17,93680698,VSCLS,Mon Nov 30 18:05:17 +0000 2009,1,18,48,103331,959,932,15172,58306,0,0,2017-09-06 01:00:45+00:00,0,0
@USUARIO @USUARIO @USUARIO Toda la semana las quijadas caidas mostraron que estan ardidas con DMD. Mas critica a ellos ¡Por favor!,9.09806E+17,75685697,jras1990,Sun Sep 20 01:05:03 +0000 2009,0,2,3,63,229,0,582,1324,1,0,2017-09-18 15:46:52+00:00,1,0
"—Ya vi que allgunas prietas te andan mandando nudes, hijo de la chingada.  ",9.12931E+17,243489696,eduar_gzzrdz,Thu Jan 27 04:34:18 +0000 2011,0,0,0,1900,436,5,59620,41716,0,0,2017-09-27 06:45:29+00:00,0,0
" @USUARIO Madres, tu si estas cabrona",9.05078E+17,206672399,IkerLc15,Sat Oct 23 13:22:36 +0000 2010,0,0,0,378,258,0,4525,9837,1,0,2017-09-05 14:38:40+00:00,1,0
"@USUARIO @USUARIO Esa foto no tiene madre 😍😭 Jalo jalo, cuando quieran 🤗🤗",9.05296E+17,500408309,marielysotoc,Thu Feb 23 03:26:03 +0000 2012,0,0,0,884,321,0,3597,26760,0,0,2017-09-06 05:07:48+00:00,0,0
"Chingue su madre, a la verga todo.",1.23094E+18,7.54797E+17,onan_jared,Sun Jul 17 21:55:55 +0000 2016,0,0,1,76,193,2,5390,976,0,0,2020-02-21 19:29:18+00:00,1,0
 @USUARIO @USUARIO @USUARIO Jajajaja que cabron. Crack,1.22171E+18,577605153,GuilleLlorente,Fri May 11 22:47:24 +0000 2012,0,0,1,511,445,14,12532,80400,0,0,2020-01-27 08:19:51+00:00,1,0
@USUARIO perra puerca marrana cerda. La trevi mil veces mejor q tu.. ardida envidiosa,9.07778E+17,8.54186E+17,Pedroal1948,Tue Apr 18 04:11:57 +0000 2017,0,0,0,13,97,0,82,25,1,0,2017-09-13 01:27:47+00:00,1,0
Vato joto. El café va amargo y negro. Tu Pumpkin Spice no cuenta.,9.20661E+17,1558554140,violoncheloops,Sun Jun 30 17:37:49 +0000 2013,0,0,0,296,587,5,4752,4732,0,0,2017-10-18 14:40:06+00:00,1,0
"Se me cayó mi celu a la taza del baño, es el segundo que vale verga este año.",9.05321E+17,384932599,fishita_,Tue Oct 04 15:48:23 +0000 2011,0,0,2,219,67,1,10079,4893,0,0,2017-09-06 06:45:31+00:00,0,0
Gracias por tan cabrona letra! sidu_martinez un honor trabajar con usted hermana!!! #studio… <URL>,9.04697E+17,112518147,tonyflow84,Mon Feb 08 20:00:02 +0000 2010,0,0,0,153,31,24,3253,22769,0,0,2017-09-04 13:24:53+00:00,0,0
Aquí tienes 10 gafas de sol rectangulares para volverte loca,9.19852E+17,2878654344,fashionpunkcln,Sun Oct 26 20:16:12 +0000 2014,0,0,0,51,255,8,0,34154,1,0,2017-10-16 09:08:09+00:00,0,0
Me he dado cuenta que soy muy torpe al caminar pero lo que me hace ver que no soy tan torpe es que me vale madre caerme.,9.05283E+17,169181464,OjosSoleados,Wed Jul 21 18:58:53 +0000 2010,0,0,1,260,146,0,5668,10409,0,0,2017-09-06 04:13:02+00:00,0,0
"Me voy a volver más puta para que así me pelen los hombres buenos, por qué ha como conozco golfas que tienen buenos novios",9.0798E+17,82094546,slut69_1,Tue Oct 13 13:31:18 +0000 2009,0,0,10,560,1036,0,28716,7339,0,0,2017-09-13 14:51:48+00:00,0,0
"Luis, si estás leyendo esto, chinga tu madre.",9.0544E+17,101850279,Rvben_RL,Mon Jan 04 20:05:19 +0000 2010,0,0,1,839,313,15,23612,32911,0,0,2017-09-06 14:37:09+00:00,0,0
"Edson 10 váyanse a la Verga, corto jugadas de peligro a lo bestia.",9.05456E+17,3589699633,JEDLAG97,Thu Sep 17 03:31:22 +0000 2015,0,0,0,95,555,0,14855,11897,1,0,2017-09-06 15:40:49+00:00,1,0
"Camara, estoy bien aburrido y Mandy no pone nada cagado",9.05079E+17,293102764,FernandoZamorap,Wed May 04 19:22:12 +0000 2011,0,1,0,494,821,3,6130,26074,0,0,2017-09-05 14:42:48+00:00,0,0
Sabes que ya valiste verga cuando usas paraguas en vez de mojarte en la lluvia. 🙂,9.05245E+17,247031888,mkTemo,Thu Feb 03 23:25:03 +0000 2011,0,2,4,951,1394,27,5594,14305,0,0,2017-09-06 01:43:54+00:00,0,0
#Panamericana #frenada antes de los #peajes ...al que toca toca la suerte es loca... si #liberaran barreras,9.20256E+17,338019709,lapanaweb,Mon Jul 18 23:13:03 +0000 2011,0,0,1,51769,5585,378,109229,114374,0,0,2017-10-17 11:50:42+00:00,0,1
Con la familia. A atascarme como la gorda que soy.,9.08845E+17,2188922406,SoyXochAB,Mon Nov 11 19:50:40 +0000 2013,0,0,1,458,304,1,6414,11286,0,0,2017-09-16 00:08:42+00:00,1,0
Por que putas por tierra? Por qué putas #Ravens ??😡🖕🏿,9.17158E+17,105683430,callmevaaal,Sun Jan 17 04:06:59 +0000 2010,0,0,0,489,244,2,11591,31084,0,0,2017-10-08 22:43:00+00:00,0,0
Vale verga. Parece que el universo no quiere que salga de mi casa. Todos los caminos están cerrados,9.05151E+17,37553388,PrimoSebas,Mon May 04 01:06:19 +0000 2009,0,0,0,753,1199,25,8671,29622,0,0,2017-09-05 19:28:30+00:00,0,0
veo mis viejas publicaciones y tweets y digo... ¡que bueno que estoy loca!,9.20181E+17,160639848,Alicia_Arriola,Mon Jun 28 19:03:15 +0000 2010,0,0,0,908,1422,9,1103,30969,0,0,2017-10-17 06:52:49+00:00,0,0
"$1500 por 70 páginas... Yo lo quiero, pero no mamar.",9.25527E+17,164415435,JEstebanPP,Thu Jul 08 20:44:23 +0000 2010,0,0,0,375,625,6,22004,63140,0,0,2017-11-01 00:56:07+00:00,0,1
Mi madre también me suma y me resta años según le conviene :(,1.12154E+18,1460989422,HumorATope,Mon May 27 01:26:19 +0000 2013,0,3,14,103073,165,213,60,1131,0,0,2019-04-25 22:20:00+00:00,0,0
"Me lo han dicho y siiiii, estoy loca !!  Quizá me guste estarlo !!!!",9.20497E+17,307633271,decirecoronel,Mon May 30 00:51:17 +0000 2011,0,0,2,245,243,3,487,5642,0,0,2017-10-18 03:47:24+00:00,0,0
"Mi mayor miedo no son las serpientes o arañas o ratas, son las putas mariposas negras enormes que sueltan polvito 🤢",9.18122E+17,326007489,arantzasanchez3,Wed Jun 29 06:40:30 +0000 2011,0,0,0,277,496,1,27847,9859,0,0,2017-10-11 14:30:14+00:00,0,0
Porque siempre se podía ser un poco más gorda en brc. Esas pizzas eran mi perdición 😍,9.09921E+17,1621306068,salome_ituarte,Thu Jul 25 21:29:57 +0000 2013,0,1,1,880,656,4,26514,38236,0,0,2017-09-18 23:23:33+00:00,1,0
@USUARIO Pa la madre!!!!!! Han de ser de importacion,9.05453E+17,132710362,JorgeFrancoJRF,Wed Apr 14 00:13:11 +0000 2010,0,0,0,1430,716,16,108,45075,0,0,2017-09-06 15:29:44+00:00,1,0
